A,B,ssim_distance
cache_communityCode_PctRecImmig5_77.png,WHO_Improved_water_source_Primary_completion_rate_total_4.png,0.7067832806307037
cache_communityCode_PctRecImmig5_77.png,WHO_Infant_mortality_rate_per_1_000_live_births_both_sexes_Liver_cancer_number_of_new_male_cases_0.5.png,0.7579748515438957
cache_communityCode_PctRecImmig5_77.png,WHO_Infant_mortality_rate_per_1_000_live_births_male_Internet_users_5.png,0.731738920489771
cache_communityCode_PctRecImmig5_77.png,WHO_Infant_mortality_rate_per_1_000_live_births_male_Lung_cancer_new_cases_per_100_000_men_0.6.png,0.7145443531279955
cache_communityCode_PctRecImmig5_77.png,WHO_Life_expectancy_at_birth_Lung_cancer_deaths_per_100_000_men_0.6.png,0.7094670456898332
cache_communityCode_PctRecImmig5_77.png,WHO_Life_expectancy_at_birth_years_female_Primary_completion_rate_total_12.png,0.7324733745128439
cache_communityCode_PctRecImmig5_77.png,WHO_Life_expectancy_at_birth_years_male_Infant_mortality_rate_30.png,0.7384175497603988
cache_communityCode_PctRecImmig5_77.png,WHO_Literacy_rate_adult_male_Total_CO2_emissions_0.7.png,0.7538252061029395
cache_communityCode_PctRecImmig5_77.png,WHO_Neonatal_mortality_rate_per_1_000_live_births_Urban_population_pct_of_total_97.png,0.6872964746760517
cache_communityCode_PctRecImmig5_77.png,WHO_Neonates_protected_at_birth_against_neonatal_tetanus_PAB__Deaths_from_TB_per_100_000_estimated_0.9.png,0.7356524914039159
cache_communityCode_PctRecImmig5_77.png,WHO_Number_of_existing_TB_cases_estimated_Stomach_cancer_number_of_new_male_cases_0.9.png,0.7672459240429711
cache_communityCode_PctRecImmig5_77.png,WHO_Number_of_nursing_and_midwifery_personnel_Medical_Doctors_0.3.png,0.736316075942043
cache_communityCode_PctRecImmig5_77.png,WHO_Number_of_pharmaceutical_personnel_Lung_cancer_number_of_new_male_cases_0.8.png,0.7680595802101753
cache_communityCode_PctRecImmig5_77.png,WHO_Per_capita_government_expenditure_on_health_PPP_int__Under_five_mortality_from_IHME_5.png,0.752695836580085
cache_communityCode_PctRecImmig5_77.png,WHO_Per_capita_total_expenditure_on_health_PPP_int__Income_per_person_99.png,0.7451264007651928
cache_communityCode_PctRecImmig5_77.png,WHO_Population_in_urban_areas__Income_per_person_49.png,0.7277632332629701
cache_FemalePctDiv_rapesPerPop_18.png,cache_racePctWhite_NumKindsDrugsSeiz_39.png,0.6735684847031437
cache_FemalePctDiv_rapesPerPop_18.png,cache_racePctWhite_PctWOFullPlumb_23.png,0.7284051117137639
cache_FemalePctDiv_rapesPerPop_18.png,cache_rapesPerPop_ViolentCrimesPerPop_0.1.png,0.7456892318695636
cache_FemalePctDiv_rapesPerPop_18.png,cache_RentMedian_robbbPerPop_11.png,0.7385573396505066
cache_FemalePctDiv_rapesPerPop_18.png,cache_RentQrange_PctPolicWhite_78.png,0.7699829401123988
cache_FemalePctDiv_rapesPerPop_18.png,cache_width_horsepower_4.png,0.7794980048853887
cache_FemalePctDiv_rapesPerPop_18.png,car90_FrontHd_HP_39.png,0.7685634059161058
cache_FemalePctDiv_rapesPerPop_18.png,car90_GearRatio_Gear2_0.6.png,0.7768335210585409
cache_FemalePctDiv_rapesPerPop_18.png,car90_GearRatio_Turning_64.png,0.7962457218887645
cache_FemalePctDiv_rapesPerPop_18.png,car90_RearHd_RearShld_4.png,0.8016689498079697
cache_FemalePctDiv_rapesPerPop_18.png,Cars93_Fueltankcapacity_Weight_90.png,0.7719813987125884
cache_FemalePctDiv_rapesPerPop_18.png,Cars93_Fueltankcapacity_Width_97.png,0.7691341993670784
cache_FemalePctDiv_rapesPerPop_18.png,Cars93_MaxPrice_MPGcity_25.png,0.7863569854214892
cache_FemalePctDiv_rapesPerPop_18.png,Cars93_MinPrice_EngineSize_25.png,0.7758773008656865
cache_FemalePctDiv_rapesPerPop_18.png,Cigar_pop16_sales_19.png,0.7559364667799247
cache_FemalePctDiv_rapesPerPop_18.png,Cigar_state_pop_40.png,0.7560097354239439
cache_FemalePctDiv_rapesPerPop_18.png,cpus_chmin_perf_51.png,0.7929286013052591
cache_FemalePctDiv_rapesPerPop_18.png,Crime_county_wfed_11.png,0.5746381956509822
cache_FemalePctDiv_rapesPerPop_18.png,Crime_prbarr_wsta_96.png,0.8028620220883955
cache_FemalePctDiv_rapesPerPop_18.png,Crime_prbarr_wtuc_8.png,0.7865333797164983
cache_FemalePctDiv_rapesPerPop_18.png,Crime_wfir_pctymle_77.png,0.7927995990013395
cache_FemalePctDiv_rapesPerPop_18.png,Crime_wfir_wloc_25.png,0.7071594328891353
cache_FemalePctDiv_rapesPerPop_18.png,Crime_wtrd_wfed_12.png,0.8071645130581413
cache_FemalePctDiv_rapesPerPop_18.png,Crime_year_taxpc_17.png,0.7680318917749167
cache_FemalePctDiv_rapesPerPop_18.png,CrohnD_nrAdvE_weight_39.png,0.7842570307491744
cache_FemalePctDiv_rapesPerPop_18.png,Depredations_longitude_late_39.png,0.7747764567382877
cache_FemalePctDiv_rapesPerPop_18.png,DoctorContacts_fmde_age_37.png,0.6113450488276858
cache_FemalePctDiv_rapesPerPop_18.png,DoctorContacts_ndisease_lfam_39.png,0.6665504849361811
cache_FemalePctDiv_rapesPerPop_18.png,Dyestuff2_Yield_Yield_0.2.png,0.797486429639923
cache_FemalePctDiv_rapesPerPop_18.png,EfronMorris_r_r_0.9.png,0.8053204054110007
cache_FemalePctDiv_rapesPerPop_18.png,epi_bfcon_stateanx_96.png,0.720988298666882
cache_FemalePctDiv_rapesPerPop_18.png,epi_epilie_bfcon_17.png,0.7424485929138485
cache_FemalePctDiv_rapesPerPop_18.png,epi_V10_V29_0.1.png,0.8042297815190365
cache_FemalePctDiv_rapesPerPop_18.png,epi_V28_V28_0.3.png,0.8122995680078257
cache_FemalePctDiv_rapesPerPop_18.png,epi_V29_V36_3.png,0.8038592168041212
cache_FemalePctDiv_rapesPerPop_18.png,epi_V2_V2_27.png,0.8130339609197033
cache_FemalePctDiv_rapesPerPop_18.png,epi_V8_V33_0.4.png,0.802370939621163
cache_FemalePctDiv_rapesPerPop_18.png,Fatality_year_mlda_13.png,0.771533232993937
cache_FemalePctDiv_rapesPerPop_18.png,Fishing_ccharter_income_40.png,0.7121269269454527
cache_FemalePctDiv_rapesPerPop_18.png,Fishing_ppier_cpier_40.png,0.7677057493642696
cache_FemalePctDiv_rapesPerPop_18.png,Florida_BUCHA0N_HAGELIN_0.9.png,0.8031281347811693
cache_FemalePctDiv_rapesPerPop_18.png,Forbes2000_rank_sales_5.png,0.7691144324667407
cache_FemalePctDiv_rapesPerPop_18.png,GaltonFamilies_midparentHeight_children_39.png,0.7336174733213523
cache_FemalePctDiv_rapesPerPop_18.png,Garch_cd_dy_19.png,0.7336793908785691
cache_FemalePctDiv_rapesPerPop_18.png,Garch_date_sf_36_invert.png,0.7595474503650621
cache_FemalePctDiv_rapesPerPop_18.png,Garch_date_sf_36.png,0.759122639161596
cache_FemalePctDiv_rapesPerPop_18.png,gilgais_e00_e30_99.png,0.7813726241619044
cache_FemalePctDiv_rapesPerPop_18.png,gilgais_e30_e80_49.png,0.7326664328995498
cache_FemalePctDiv_rapesPerPop_18.png,Ginzberg_fatalism_adjfatal_0.7.png,0.7692356102457256
cache_FemalePctDiv_rapesPerPop_18.png,Griliches_iq_school80_17.png,0.6761858711625245
cache_communityCode_PctRecImmig5_77.png,WHO_Population_in_urban_areas__Liver_cancer_deaths_per_100_000_men_96.png,0.7486170072162246
cache_communityCode_PctRecImmig5_77.png,WHO_Population_median_age_years_Agricultural_land_0.1.png,0.6636035308564902
cache_communityCode_PctRecImmig5_77.png,WHO_Population_proportion_under_15__Population_with_sustainable_access_to_improved_drinking_water_sources__rural_62.png,0.6896907976829694
cache_communityCode_PctRecImmig5_77.png,WHO_Population_with_sustainable_access_to_improved_sanitation__rural_Income_per_person_24.png,0.7336768275654948
cache_communityCode_PctRecImmig5_77.png,WHO_Population_with_sustainable_access_to_improved_sanitation__rural_Population_with_sustainable_access_to_improved_sanitation__urban_90.png,0.6977206923970888
cache_communityCode_PctRecImmig5_77.png,WHO_Ratio_of_nurses_and_midwives_to_physicians_Measles_immunization_23.png,0.7338281355090904
cache_communityCode_PctRecImmig5_77.png,WHO_Ratio_of_nurses_and_midwives_to_physicians_Under5_mortality_rate_probability_of_dying_by_age_5_per_1000_live_births_male_18.png,0.7406646916421631
cache_communityCode_PctRecImmig5_77.png,WHO_Total_fertility_rate_per_woman_Children_under_five_years_of_age_stunted_for_age__97.png,0.7050659573464104
cache_communityCode_PctRecImmig5_77.png,WHO_Under5_mortality_rate_probability_of_dying_by_age_5_per_1000_live_births_female_Income_per_person_0.3.png,0.7406522886409076
cache_communityCode_PctRecImmig5_77.png,WHO_Years_of_life_lost_to_noncommunicable_diseases__Literacy_rate_youth_male_0.2.png,0.7008235730556676
cache_FemalePctDiv_rapesPerPop_18.png,cache_fold_racePctHisp_17.png,0.6735461549720787
cache_FemalePctDiv_rapesPerPop_18.png,cache_fold_RacialMatchCommPol_17.png,0.698080240977759
cache_FemalePctDiv_rapesPerPop_18.png,cache_horsepower_citympg_90.png,0.7877536202946122
cache_FemalePctDiv_rapesPerPop_18.png,cache_householdsize_PctSameHouse85_70.png,0.6561876810465819
cache_FemalePctDiv_rapesPerPop_18.png,cache_HousVacant_LemasGangUnitDeploy_55.png,0.7950566336184222
cache_FemalePctDiv_rapesPerPop_18.png,cache_indianPerCap_PctPolicWhite_8.png,0.7969334207183442
cache_FemalePctDiv_rapesPerPop_18.png,cache_LemasSwFTFieldOps_LemasPctPolicOnPatr_47.png,0.8005642936051409
cache_FemalePctDiv_rapesPerPop_18.png,cache_LemasSwFTPerPop_PctPolicMinor_51.png,0.7856261492425145
cache_FemalePctDiv_rapesPerPop_18.png,cache_medFamInc_OwnOccMedVal_49.png,0.6898423727929072
cache_FemalePctDiv_rapesPerPop_18.png,cache_medIncome_PctFam2Par_0.7.png,0.7234867176165286
cache_FemalePctDiv_rapesPerPop_18.png,cache_normalizedlosses_highwaympg_19.png,0.7499696976549767
cache_FemalePctDiv_rapesPerPop_18.png,cache_NumKidsBornNeverMar_burglaries_0.1.png,0.8065119966408526
cache_FemalePctDiv_rapesPerPop_18.png,cache_NumKindsDrugsSeiz_larcenies_30.png,0.794446458168833
cache_FemalePctDiv_rapesPerPop_18.png,cache_OfficAssgnDrugUnits_LemasPctOfficDrugUn_0.4.png,0.790767507590044
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctEmplManu_LemasSwFTFieldOps_0.7.png,0.7902920982043625
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctEmplManu_PctPolicAsian_0.png,0.7944944548185459
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctEmplManu_RacialMatchCommPol_11.png,0.7014593150743292
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctEmploy_PctKids2Par_62.png,0.6559533471062342
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctFam2Par_ViolentCrimesPerPop_49.png,0.719676060257651
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctHousLess3BR_LemasPctPolicOnPatr_78.png,0.7658356694419135
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctHousLess3BR_LemasSwFTPerPop_14.png,0.8071783545031948
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctHousOccup_nonViolPerPop_23.png,0.7549780218131643
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctImmigRec10_MedOwnCostPctIncNoMtg_11.png,0.6773134343655782
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctKids2Par_OwnOccLowQuart_18.png,0.704727722017098
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctKidsBornNeverMar_autoTheftPerPop_0.5.png,0.7182658068174915
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctNotHSGrad_PctHousNoPhone_12.png,0.6956902986402465
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctNotSpeakEnglWell_LemasGangUnitDeploy_7.png,0.7586339968442414
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctOccupManu_PctRecentImmig_23.png,0.7094637694231839
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctRecImmig8_assaults_42.png,0.8074304621294189
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctRecImmig8_LemasPctPolicOnPatr_24.png,0.74115432812259
cache_FemalePctDiv_rapesPerPop_18.png,cache_pctUrban_PctSameState85_24.png,0.7209371503100828
cache_FemalePctDiv_rapesPerPop_18.png,cache_pctWFarmSelf_RacialMatchCommPol_8.png,0.7600478851792271
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctWOFullPlumb_PctForeignBorn_8.png,0.735076705037845
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctWorkMom_nonViolPerPop_11.png,0.7451772946057778
cache_FemalePctDiv_rapesPerPop_18.png,cache_PctWorkMom_PolicReqPerOffic_0.4.png,0.7673061751925349
cache_FemalePctDiv_rapesPerPop_18.png,cache_pctWPubAsst_RentHighQ_62.png,0.7355421867117827
cache_FemalePctDiv_rapesPerPop_18.png,cache_pctWWage_PctEmploy_90.png,0.7313259576090858
cache_FemalePctDiv_rapesPerPop_18.png,cache_PersPerOwnOccHous_larcPerPop_23.png,0.7878964828747983
cache_FemalePctDiv_rapesPerPop_18.png,cache_population_PctPolicMinor_8.png,0.7964394152594266
cache_FemalePctDiv_rapesPerPop_18.png,cache_population_PctSameState85_0.4.png,0.7937289222226427
cache_FemalePctDiv_rapesPerPop_18.png,Guerry_Crime_parents_Distance_28.png,0.7529952527955651
cache_FemalePctDiv_rapesPerPop_18.png,Guerry_Wealth_Area_28.png,0.7601421028192205
cache_FemalePctDiv_rapesPerPop_18.png,HC_ichgc_ichec_79.png,0.6963796302470043
cache_FemalePctDiv_rapesPerPop_18.png,HC_ichgc_occa_28.png,0.6962196548722607
cache_FemalePctDiv_rapesPerPop_18.png,Heating_ocec_pbgc_96.png,0.724514185449866
cache_FemalePctDiv_rapesPerPop_18.png,Heating_ocgr_ocgr_0.1.png,0.7774645455518189
cache_FemalePctDiv_rapesPerPop_18.png,Hedonic_crim_indus_55.png,0.789487891957869
cache_FemalePctDiv_rapesPerPop_18.png,Hedonic_indus_nox_51.png,0.7827775458519822
cache_FemalePctDiv_rapesPerPop_18.png,Hedonic_nox_dis_54.png,0.7512574706036195
cache_FemalePctDiv_rapesPerPop_18.png,Hedonic_rm_lstat_49.png,0.7040584355367548
cache_FemalePctDiv_rapesPerPop_18.png,Hedonic_rm_rad_40.png,0.7012493151855393
cache_FemalePctDiv_rapesPerPop_18.png,Hedonic_zn_dis_76.png,0.7543567543431632
cache_FemalePctDiv_rapesPerPop_18.png,heptathlon_longjump_score_25.png,0.8034234015159032
cache_FemalePctDiv_rapesPerPop_18.png,Highway1_trks_lwid_35.png,0.8007564408808153
cache_FemalePctDiv_rapesPerPop_18.png,Hospital_29_29_0.1.png,0.8146491840565021
cache_FemalePctDiv_rapesPerPop_18.png,incomeInequality_median_quintile4_34_invert.png,0.7889826282477588
cache_FemalePctDiv_rapesPerPop_18.png,incomeInequality_median_quintile4_34.png,0.7904687038166243
cache_FemalePctDiv_rapesPerPop_18.png,incomeInequality_realGDPperFamily_meanmedian_67_invert.png,0.7868453986592722
cache_FemalePctDiv_rapesPerPop_18.png,incomeInequality_realGDPperFamily_meanmedian_67.png,0.7902312012908164
cache_FemalePctDiv_rapesPerPop_18.png,insurance_hu_site_limit_point_granularity_55.png,0.7955981258992962
cache_FemalePctDiv_rapesPerPop_18.png,iqitems_rotate3_rotate6_28.png,0.7129575149272951
cache_FemalePctDiv_rapesPerPop_18.png,iris_SepalLength_PetalLength_0.6.png,0.7474246809055419
cache_FemalePctDiv_rapesPerPop_18.png,Klein_I_T_0.2.png,0.7982208362824826
cache_FemalePctDiv_rapesPerPop_18.png,klein_Wp_K1_13.png,0.7981445653237793
cache_FemalePctDiv_rapesPerPop_18.png,Langren_Year_Longitude_37.png,0.7876928566267607
cache_FemalePctDiv_rapesPerPop_18.png,LifeCycleSavings_pop75_ddpi_24.png,0.7961079767098869
cache_FemalePctDiv_rapesPerPop_18.png,longley_GNPdeflator_GNPdeflator_0.3.png,0.8035011993336196
cache_FemalePctDiv_rapesPerPop_18.png,MCAS_speced_pctel_16.png,0.80402222514641
cache_FemalePctDiv_rapesPerPop_18.png,MedExp_lpi_fmde_40.png,0.7254330109989361
cache_FemalePctDiv_rapesPerPop_18.png,menarche_Age_Menarche_9.png,0.813727978583065
cache_FemalePctDiv_rapesPerPop_18.png,Mroz_ageh_unemprate_40.png,0.6592778658268384
cache_FemalePctDiv_rapesPerPop_18.png,Mroz_hoursw_income_23.png,0.734757480601466
cache_FemalePctDiv_rapesPerPop_18.png,msq_active_wideawake_58.png,0.7939900425599886
cache_FemalePctDiv_rapesPerPop_18.png,msq_aroused_jittery_0.5.png,0.7906934974976941
cache_FemalePctDiv_rapesPerPop_18.png,msq_content_strong_1.png,0.7905584987164179
cache_FemalePctDiv_rapesPerPop_18.png,msq_energetic_excited_0.3.png,0.7914082844734615
cache_FemalePctDiv_rapesPerPop_18.png,msq_Impulsivity_MSQ_Round_0.1.png,0.6641303768957544
cache_FemalePctDiv_rapesPerPop_18.png,msq_relaxed_sluggish_0.6.png,0.7904678723064258
cache_FemalePctDiv_rapesPerPop_18.png,msq_sluggish_Extraversion_0.8.png,0.7089882045570576
cache_FemalePctDiv_rapesPerPop_18.png,msq_TA_Lie_17.png,0.6713642076311013
cache_FemalePctDiv_rapesPerPop_18.png,neo_E4_C4_97.png,0.800055232654312
cache_FemalePctDiv_rapesPerPop_18.png,newpainters_Drawing_Expression_0.2.png,0.7998358640777388
cache_FemalePctDiv_rapesPerPop_18.png,OBrienKaiser_pre4_fup3_95.png,0.8024412916458808
cache_FemalePctDiv_rapesPerPop_18.png,PatentsHGH_ardsic_logr_40.png,0.7756237023303493
cache_FemalePctDiv_rapesPerPop_18.png,Pima_skin_ped_96.png,0.7615467479676675
cache_FemalePctDiv_rapesPerPop_18.png,Produc_year_util_39.png,0.7068886128280538
cache_FemalePctDiv_rapesPerPop_18.png,Prostitutes_Year_count_34.png,0.7568214638939235
cache_FemalePctDiv_rapesPerPop_18.png,PSID_educatn_earnings_48.png,0.7891687384018596
cache_FemalePctDiv_rapesPerPop_18.png,pulpfiber_X2_Y3_12.png,0.7740040499059708
cache_FemalePctDiv_rapesPerPop_18.png,radarImage_Xcoord_Ycoord_79.png,0.6370733812853467
cache_FemalePctDiv_rapesPerPop_18.png,Reise_phone_paperwork_0.7.png,0.8120209374353089
cache_FemalePctDiv_rapesPerPop_18.png,Reise_referral_help_0.8.png,0.8095940063075115
cache_FemalePctDiv_rapesPerPop_18.png,Rubber_loss_tens_13.png,0.7917199529469247
cache_FemalePctDiv_rapesPerPop_18.png,sitka89_size_tree_19.png,0.6066178520336505
cache_FemalePctDiv_rapesPerPop_18.png,stackloss_WaterTemp_stackloss_0.2.png,0.8073941956431788
cache_FemalePctDiv_rapesPerPop_18.png,StrikeNb_strikes_time_28.png,0.754727330812709
cache_FemalePctDiv_rapesPerPop_18.png,StrikeNb_time_time_20.png,0.7796902534661722
cache_FemalePctDiv_rapesPerPop_18.png,toxicity_Ecarb_Emet_12.png,0.7984519311034509
cache_FemalePctDiv_rapesPerPop_18.png,University_clernum_resgr_0.3.png,0.8008093955522966
cache_FemalePctDiv_rapesPerPop_18.png,usda2_Calcium_Vit_A_IU_42.png,0.7956421032940625
cache_FemalePctDiv_rapesPerPop_18.png,usda2_Calcium_Vit_A_RAE_0.5.png,0.7885808669844003
cache_FemalePctDiv_rapesPerPop_18.png,usda2_Food_Folate_Vit_D1_0.5.png,0.7903283002041277
cache_FemalePctDiv_rapesPerPop_18.png,usda2_Magnesium_Folate_Tot_18.png,0.79771967093397
cache_FemalePctDiv_rapesPerPop_18.png,usda2_Niacin_Vit_E_8.png,0.7711211495724438
cache_FemalePctDiv_rapesPerPop_18.png,usda2_Phosphorus_Vit_B12_42.png,0.7853138562726067
cache_FemalePctDiv_rapesPerPop_18.png,usda2_Phosphorus_Vit_E_8.png,0.7851367739277244
cache_FemalePctDiv_rapesPerPop_18.png,VietNamH_educyr_lnrlfood_17.png,0.5964747896215264
cache_FemalePctDiv_rapesPerPop_18.png,volcano_V19_V61_0.8.png,0.7602611207552042
cache_FemalePctDiv_rapesPerPop_18.png,volcano_V42_V45_34.png,0.7771199167731127
cache_FemalePctDiv_rapesPerPop_18.png,votes_X1864_X1920_37.png,0.7868464036346235
cache_FemalePctDiv_rapesPerPop_18.png,votes_X1888_X1976_0.4.png,0.7879794157838202
cache_FemalePctDiv_rapesPerPop_18.png,votes_X1892_X1936_99.png,0.7922448914624363
cache_FemalePctDiv_rapesPerPop_18.png,votes_X1912_X1932_0.1.png,0.7803847001668769
cache_FemalePctDiv_rapesPerPop_18.png,waders_S11_S15_0.9.png,0.8086158523568707
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Adolescent_fertility_rate__Per_capita_government_expenditure_on_health_at_average_exchange_rate_US_0.2.png,0.763629484050832
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Adult_literacy_rate__Life_expectancy_at_birth_years_male_97.png,0.7397872679295774
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Adult_mortality_rate_probability_of_dying_between_15_to_60_years_per_1000_population_both_sexes_Prevalence_of_HIV_among_adults_aged_gt15_years_per_100_000_population_0.7.png,0.7965966955989665
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Adult_mortality_rate_probability_of_dying_between_15_to_60_years_per_1000_population_male_Healthy_life_expectancy_HALE_at_birth_years_both_sexes_25.png,0.7713953527802523
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Agestandardized_mortality_rate_for_cardiovascular_diseases_per_100_000_population_Literacy_rate_adult_female_56.png,0.7482834077499326
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Agestandardized_mortality_rate_for_noncommunicable_diseases_per_100_000_population_Infant_mortality_rate_30.png,0.7691199482726782
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Agestandardized_mortality_rate_for_noncommunicable_diseases_per_100_000_population_Lung_cancer_new_cases_per_100_000_men_18.png,0.7511226044055812
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Agriculture_contribution_to_economy_Urban_population_pct_of_total_97.png,0.7561340341293274
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Breast_cancer_new_cases_per_100_000_women_Democracy_score_13.png,0.7271530654611574
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Broadband_subscribers_Merchandise_trade_0.4.png,0.7942442073391683
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Children_under_five_years_of_age_overweight_for_age__Old_version_of_Income_per_person_0.8.png,0.7983360768245831
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Colon_and_Rectum_cancer_deaths_per_100_000_men_Stomach_cancer_deaths_per_100_000_women_0.8.png,0.7563275486027644
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Colon_and_Rectum_cancer_deaths_per_100_000_women_Colon_and_Rectum_cancer_deaths_per_100_000_women_0.8.png,0.7832350165188847
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Colon_and_Rectum_cancer_deaths_per_100_000_women_Health_expenditure_total_0.4.png,0.7315526653496445
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Colon_and_Rectum_cancer_new_cases_per_100_000_women_Maternal_mortality_5.png,0.7700516201624308
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Colon_and_Rectum_cancer_number_of_new_female_cases_Urban_population_pct_of_total_0.3.png,0.7862107665454142
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Deaths_among_children_under_five_years_of_age_due_to_diarrhoeal_diseases__Broadband_subscribers_per_100_people_67.png,0.7673100951182983
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Deaths_among_children_under_five_years_of_age_due_to_measles__Improved_water_source_97.png,0.7587496205578137
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Deaths_among_children_under_five_years_of_age_due_to_pneumonia__Prevalence_of_current_tobacco_use_among_adolescents_1315_years__male_28.png,0.744659997041788
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Democracy_score_Stomach_cancer_number_of_female_deaths_0.2.png,0.787376802619062
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Exports_of_goods_and_services_Measles_immunization_16.png,0.7629864198283434
cache_FemalePctDiv_rapesPerPop_18.png,WHO_External_resources_for_health_as_percentage_of_total_expenditure_on_health_Old_version_of_Income_per_person_5.png,0.7855329670045158
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Fixed_line_and_mobile_phone_subscribers_Health_expenditure_public_pct_of_total_health_expenditure_1.png,0.7293443583673236
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Healthy_life_expectancy_HALE_at_birth_years_both_sexes_Prevalence_of_current_tobacco_use_among_adolescents_1315_years__male_46.png,0.7714293505020557
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Healthy_life_expectancy_HALE_at_birth_years_both_sexes_Roads_paved_62.png,0.7365100265466225
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Healthy_life_expectancy_HALE_at_birth_years_male_Breast_cancer_number_of_female_deaths_0.6.png,0.7733258820714605
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Hospital_beds_per_10_000_population_Improved_water_source_49.png,0.747352528282859
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Hospital_beds_per_10_000_population_Life_expectancy_at_birth_years_both_sexes_4.png,0.7541786150409632
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Improved_water_source_Primary_completion_rate_total_4.png,0.7467930322069463
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Infant_mortality_rate_per_1_000_live_births_both_sexes_Liver_cancer_number_of_new_male_cases_0.5.png,0.7959514141270569
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Infant_mortality_rate_per_1_000_live_births_male_Internet_users_5.png,0.7580403908710698
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Infant_mortality_rate_per_1_000_live_births_male_Lung_cancer_new_cases_per_100_000_men_0.6.png,0.7532097718341101
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Life_expectancy_at_birth_Lung_cancer_deaths_per_100_000_men_0.6.png,0.7454448632753223
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Life_expectancy_at_birth_years_female_Primary_completion_rate_total_12.png,0.7685855266128861
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Life_expectancy_at_birth_years_male_Infant_mortality_rate_30.png,0.7821225690119623
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Literacy_rate_adult_male_Total_CO2_emissions_0.7.png,0.7835278361218553
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Neonatal_mortality_rate_per_1_000_live_births_Urban_population_pct_of_total_97.png,0.7266132122498271
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Neonates_protected_at_birth_against_neonatal_tetanus_PAB__Deaths_from_TB_per_100_000_estimated_0.9.png,0.7678141555997405
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Number_of_existing_TB_cases_estimated_Stomach_cancer_number_of_new_male_cases_0.9.png,0.8087826763470892
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Number_of_nursing_and_midwifery_personnel_Medical_Doctors_0.3.png,0.7764508261100942
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Number_of_pharmaceutical_personnel_Lung_cancer_number_of_new_male_cases_0.8.png,0.8109638196753225
cache_FemalePctDiv_rapesPerPop_18.png,WHO_Per_capita_government_expenditure_on_health_PPP_int__Under_five_mortality_from_IHME_5.png,0.7795289265050611
